directorio,sex,female,age,max_educ_level,total_hours_worked,estrato1,micro_empresa,formal,tipo_ocup,size_firm,oficio,college,ingtot,y_ing_lab_m,y_ing_lab_m_ha,y_salary_m,y_salary_m_hu,y_total_m,y_total_m_ha
4737951,0,1,47,7,48,3,0,1,1,4,3,0,1094211,1094211,5319.0810546875,900000,4375,1094211,5319.0810546875
4737953,1,0,39,6,48,3,0,1,1,5,95,1,1500000,1500000,7291.66650390625,1500000,7291.66650390625,1500000,7291.66650390625
4737953,0,1,41,6,48,3,1,1,3,1,54,1,1014877.66666667,1014877.6875,4933.43310546875,800000,3888.88891601562,1014877.6875,4933.43310546875
4737955,0,1,26,7,62,3,0,1,1,5,11,0,4744666.66666667,4344666.5,16350.8955078125,4028000,19580.5546875,4344666.5,16350.8955078125
4737955,1,0,26,7,48,3,0,1,1,4,2,0,1546544.33333333,1546544.375,7517.923828125,1400000,6805.5556640625,1546544.375,7517.923828125
4737956,0,1,25,6,48,3,0,1,1,5,38,1,906250,906250,4405.3818359375,880000,4277.77783203125,906250,4405.3818359375
4737956,0,1,56,6,50,3,1,1,3,1,54,1,1100000,700000,3266.66674804688,700000,3266.66674804688,700000,3266.66674804688
4737957,0,1,29,6,55,2,0,1,1,4,55,1,1065453,965453,4095.861328125,781242,3314.36010742188,965453,4095.861328125
4737960,0,1,27,7,48,3,0,1,1,5,19,0,1713211,1713211,8328.109375,1500000,7291.66650390625,1713211,8328.109375
4737960,1,0,47,7,60,3,0,1,2,5,58,0,2566666.66666667,2566666.75,9981.4814453125,2200000,8555.5556640625,2566666.75,9981.4814453125
4737962,0,1,25,6,50,2,0,1,1,5,39,1,946119.666666667,946119.6875,4415.22509765625,781242,3645.7958984375,946119.6875,4415.22509765625
4737963,1,0,52,4,48,3,0,1,1,4,97,0,1030833.33333333,1030833.3125,5010.9951171875,1000000,4861.111328125,1030833.3125,5010.9951171875
4737966,1,0,50,5,48,3,0,1,1,4,95,0,1271544.33333333,1271544.375,6181.11865234375,1100000,5347.22216796875,1271544.375,6181.11865234375
4737967,1,0,45,4,48,1,0,1,1,5,55,0,936119.666666667,936119.6875,4550.58203125,781242,3797.7041015625,936119.6875,4550.58203125
4737968,1,0,27,6,60,3,0,0,1,4,53,1,1340000,900000,3500,900000,3500,900000,3500
4737969,0,1,32,7,53,3,0,1,1,5,33,0,1527544.33333333,1527544.375,6725.0380859375,1300000,5723.2705078125,1527544.375,6725.0380859375
4737970,1,0,41,7,48,3,0,1,1,5,45,0,1406544.33333333,1406544.375,6837.36865234375,1200000,5833.33349609375,1406544.375,6837.36865234375
4737970,0,1,32,6,40,3,0,1,1,5,45,1,2693833.33333333,2693833.25,15714.02734375,1800000,10500,2693833.25,15714.02734375
4737971,1,0,39,5,48,2,0,1,1,5,99,0,954453,954453,4639.7021484375,781242,3797.7041015625,954453,4639.7021484375
4737971,0,1,34,4,48,2,0,1,1,5,53,0,1231544.33333333,1231544.375,5986.673828125,1000000,4861.111328125,1231544.375,5986.673828125
4737972,0,1,29,7,60,3,0,1,2,5,58,0,1750000,1750000,6805.5556640625,1500000,5833.33349609375,1750000,6805.5556640625
4737973,1,0,48,6,67,3,1,0,1,2,98,1,1265000,1265000,4405.47265625,900000,3134.32836914062,1265000,4405.47265625
4737974,0,1,25,7,48,3,0,1,1,5,32,0,2025000,2025000,9843.75,1800000,8750,2025000,9843.75
4737975,1,0,46,4,63,2,0,1,1,5,99,0,934556.5,934556.5,3461.3203125,781242,2893.48876953125,934556.5,3461.3203125
4737976,0,1,42,7,48,3,1,1,1,2,13,0,869453,869453,4226.5078125,781242,3797.7041015625,869453,4226.5078125
4737978,0,1,25,6,60,2,0,1,1,5,80,1,1213333.33333333,1213333.375,4718.5185546875,1100000,4277.77783203125,1213333.375,4718.5185546875
4737982,0,1,28,6,50,1,0,1,1,4,58,1,992743,992743,4632.80078125,781242,3645.7958984375,992743,4632.80078125
4737984,0,1,26,6,48,1,0,1,1,5,58,1,1043333.33333333,963333.3125,4682.8701171875,850000,4131.9443359375,963333.3125,4682.8701171875
4737985,1,0,34,6,48,3,0,1,2,5,58,1,2163333,2130000,10354.1669921875,2100000,10208.3330078125,2130000,10354.1669921875
4737986,1,0,44,7,48,3,0,1,1,5,11,0,4000000,4000000,19444.4453125,4000000,19444.4453125,4000000,19444.4453125
4737987,0,1,54,3,48,2,0,1,1,5,90,0,1021544.33333333,1021544.3125,4965.84033203125,800000,3888.88891601562,1021544.3125,4965.84033203125
4737987,0,1,32,6,48,2,0,1,1,5,97,1,1346119.66666667,1012786.3125,4923.2666015625,781242,3797.7041015625,1012786.3125,4923.2666015625
4737988,0,1,24,6,12,1,1,0,1,2,45,1,230000,150000,2916.66674804688,150000,2916.66674804688,150000,2916.66674804688
4737989,1,0,37,7,48,3,0,1,1,5,2,0,5500000,5500000,26736.111328125,5500000,26736.111328125,5500000,26736.111328125
4737990,0,1,45,7,48,2,0,1,1,5,32,0,1448211,1448211,7039.91455078125,1200000,5833.33349609375,1448211,7039.91455078125
4737991,1,0,29,7,96,2,0,1,2,5,58,0,2388332,1728161.875,4200.3935546875,1242451,3019.84619140625,1728161.875,4200.3935546875
4737992,0,1,32,7,45,3,0,1,1,5,15,0,5092500,4312500,22361.111328125,4000000,20740.740234375,4312500,22361.111328125
4737992,1,0,39,7,40,3,0,1,1,5,45,0,6000000,6000000,35000,5000000,29166.666015625,6000000,35000
4737993,0,1,48,6,48,3,1,0,1,2,79,1,600000,600000,2916.66674804688,600000,2916.66674804688,600000,2916.66674804688
4737995,0,1,61,4,48,2,1,1,3,1,54,0,1587778.33333333,900286.3125,4376.3916015625,781242,3797.7041015625,900286.3125,4376.3916015625
4737995,0,1,28,6,24,2,1,0,1,2,19,1,420000,420000,4083.33325195312,420000,4083.33325195312,420000,4083.33325195312
4737996,1,0,51,6,48,2,0,1,1,5,58,1,954877.666666667,954877.6875,4641.7666015625,800000,3888.88891601562,954877.6875,4641.7666015625
4737999,1,0,32,7,52,3,0,1,1,5,2,0,3750000,3750000,16826.923828125,3500000,15705.1279296875,3750000,16826.923828125
4737999,1,0,32,7,50,3,0,1,1,4,21,0,8233333.33333333,7892291.787500022,38422.22265625,7000000,37333.33203125,7892291.787500022,38422.22265625
4738001,0,1,52,7,48,3,0,1,1,5,7,0,7400000,5900000,28680.5546875,3600000,17500,5900000,28680.5546875
4738002,0,1,54,5,71,3,1,1,1,2,79,0,992744.666666667,992744.6875,3262.54125976562,781242,2761.96655273438,992744.6875,3262.54125976562
4738003,0,1,40,6,48,2,0,1,1,4,55,1,1064556.5,964556.5,4688.81640625,781242,3797.7041015625,964556.5,4688.81640625
4738004,1,0,37,7,55,3,0,1,1,5,45,0,8518125.00000001,7892291.787500022,41470.340820312515,7000000,37333.33203125,7892291.787500022,41470.340820312515
4738004,0,1,27,7,60,3,1,1,3,1,54,0,1969453,1069453,4158.98388671875,781242,3038.16333007812,1069453,4158.98388671875
4738006,0,1,48,5,48,1,1,0,3,1,54,0,600000,600000,2916.66674804688,600000,2916.66674804688,600000,2916.66674804688
4738006,1,0,30,6,48,1,0,1,1,5,98,1,1271953,1021953,4967.8271484375,781242,3797.7041015625,1021953,4967.8271484375
4738007,1,0,32,7,40,2,0,1,1,5,33,0,3600833.33333333,3070833.5,17913.1953125,2300000,13416.6669921875,3070833.5,17913.1953125
4738009,0,1,19,7,24,3,0,0,1,3,33,0,500000,500000,4861.111328125,500000,4861.111328125,500000,4861.111328125
4738012,1,0,46,3,48,2,1,0,1,2,81,0,850000,850000,4131.9443359375,850000,4131.9443359375,850000,4131.9443359375
4738013,0,1,61,7,48,3,0,1,1,5,2,0,5696666.66666667,5696666.5,27692.12890625,5000000,24305.5546875,5696666.5,27692.12890625
4738014,1,0,21,6,48,2,0,1,1,5,77,1,988619.666666667,988619.6875,4805.7900390625,781242,3797.7041015625,988619.6875,4805.7900390625
4738016,0,1,23,6,60,3,1,0,1,2,57,1,500000,500000,1944.44445800781,500000,1944.44445800781,500000,1944.44445800781
4738016,1,0,44,6,48,3,0,0,1,5,45,1,500000,500000,2430.5556640625,500000,2430.5556640625,500000,2430.5556640625
4738016,0,1,35,6,48,3,0,0,1,3,53,1,800000,800000,3888.88891601562,800000,3888.88891601562,800000,3888.88891601562
4738017,0,1,34,7,50,2,0,1,2,5,34,0,972551.75,972551.75,4538.57470703125,821789,3835.01538085938,972551.75,4538.57470703125
4738018,1,0,50,6,50,2,0,1,1,5,97,1,1266666.66666667,1266666.625,5911.11083984375,1200000,5600,1266666.625,5911.11083984375
4738018,0,1,27,6,48,2,0,1,1,5,39,1,1018786.33333333,1000453,4863.31298828125,781242,3797.7041015625,1000453,4863.31298828125
4738019,0,1,28,7,70,2,0,0,1,3,33,0,675000,525000,1750,525000,1750,525000,1750
4738019,1,0,25,6,48,2,0,1,1,5,97,1,932743,932743,4534.16748046875,781242,3797.7041015625,932743,4534.16748046875
4738019,1,0,44,4,45,2,0,1,1,5,95,0,841242,841242,4361.99560546875,781242,4050.88452148438,841242,4361.99560546875
4738022,1,0,37,7,40,3,0,1,2,5,2,0,5933333.33333333,5933333.5,34611.11328125,4000000,23333.333984375,5933333.5,34611.11328125
4738022,0,1,31,7,40,3,0,1,1,5,30,0,3795833.33333333,3791666.75,22118.056640625,3500000,20416.666015625,3791666.75,22118.056640625
4738023,1,0,32,6,48,2,0,1,1,5,97,1,964619.666666667,964619.6875,4689.12353515625,781242,3797.7041015625,964619.6875,4689.12353515625
4738023,0,1,28,5,48,2,1,1,1,2,53,0,1120000,720000,3500,720000,3500,720000,3500
4738027,0,1,61,5,54,3,1,0,1,2,53,0,1020000,900000,3888.88891601562,900000,3888.88891601562,900000,3888.88891601562
4738033,0,1,19,7,38,2,0,1,1,5,33,0,1366144.33333333,936544.3125,5750.71044921875,690000,4236.84228515625,936544.3125,5750.71044921875
4738034,0,1,36,7,49,1,0,1,1,5,55,0,943453,879453,4187.87158203125,781242,3720.19995117188,879453,4187.87158203125
4738035,1,0,57,6,48,4,0,1,1,5,43,1,4000000,4000000,19444.4453125,4000000,19444.4453125,4000000,19444.4453125
4738035,0,1,52,7,48,4,0,1,2,5,11,0,4500000,4500000,21875,4000000,19444.4453125,4500000,21875
4738041,1,0,55,5,48,3,0,1,1,4,90,0,975000,975000,4739.58349609375,900000,4375,975000,4739.58349609375
4738041,0,1,49,6,48,3,0,1,1,3,79,1,866666.666666667,866666.6875,4212.962890625,800000,3888.88891601562,866666.6875,4212.962890625
4738041,0,1,21,7,48,3,0,1,1,3,33,0,830000,830000,4034.72216796875,800000,3888.88891601562,830000,4034.72216796875
4738043,1,0,59,4,48,2,0,1,1,5,58,0,846325.333333333,846325.3125,4114.08154296875,781242,3797.7041015625,846325.3125,4114.08154296875
4738045,0,1,47,6,48,3,1,1,3,1,54,1,866666.666666667,866666.6875,4212.962890625,800000,3888.88891601562,866666.6875,4212.962890625
4738047,1,0,30,7,48,3,0,1,2,5,39,0,1800000,1800000,8750,1800000,8750,1800000,8750
4738050,1,0,34,7,48,3,0,1,1,4,30,0,1841666.66666667,1841666.625,8952.5458984375,1700000,8263.888671875,1841666.625,8952.5458984375
4738051,1,0,75,3,40,3,1,0,1,2,93,0,720000,500000,2916.66674804688,500000,2916.66674804688,500000,2916.66674804688
4738052,0,1,28,6,48,2,1,0,1,2,45,1,700000,700000,3402.77783203125,700000,3402.77783203125,700000,3402.77783203125
4738055,1,0,39,6,48,3,1,0,1,2,16,1,1500000,1500000,7291.66650390625,1500000,7291.66650390625,1500000,7291.66650390625
4738056,0,1,30,7,48,3,0,1,2,5,33,0,2062000,2062000,10023.611328125,1800000,8750,2062000,10023.611328125
4738058,0,1,20,7,20,3,1,0,1,2,45,0,240000,240000,2800,240000,2800,240000,2800
4738058,0,1,24,7,32,3,1,0,1,2,59,0,800000,800000,5833.33349609375,800000,5833.33349609375,800000,5833.33349609375
4738059,0,1,25,6,72,2,0,1,1,5,33,1,994619.666666667,994619.6875,3223.30444335938,781242,2531.802734375,994619.6875,3223.30444335938
4738059,1,0,27,6,48,2,0,1,1,5,37,1,994619.666666667,994619.6875,4834.95703125,781242,3797.7041015625,994619.6875,4834.95703125
4738060,0,1,22,6,68,3,1,0,1,2,21,1,750000,750000,2573.529296875,750000,2573.529296875,750000,2573.529296875
4738066,1,0,31,7,50,3,0,1,1,5,11,0,4012500,3412500,15925,3150000,14700,3412500,15925
4738066,0,1,26,7,40,3,0,1,1,5,19,0,1388211,1388211,8097.8974609375,1200000,7000,1388211,8097.8974609375
4738067,0,1,54,7,48,3,1,1,1,2,57,0,1671544.33333333,1171544.375,5695.00732421875,1000000,4861.111328125,1171544.375,5695.00732421875
4738069,1,0,57,5,48,2,0,1,1,3,81,0,935244.666666667,935244.6875,4546.328125,781242,3797.7041015625,935244.6875,4546.328125
4738069,0,1,37,7,48,2,0,1,1,5,97,0,936119.666666667,936119.6875,4550.58203125,781242,3797.7041015625,936119.6875,4550.58203125
4738070,1,0,25,7,40,2,0,1,1,4,15,0,1235244.66666667,1235244.625,7205.59375,781242,4557.2451171875,1235244.625,7205.59375
4738070,0,1,26,7,48,2,0,1,1,4,19,0,1538211,1538211,7477.41455078125,1450000,7048.611328125,1538211,7477.41455078125
4741435,1,0,32,6,112,1,0,1,2,5,58,1,1813764.66666667,1813764.625,3778.67626953125,1250287,2604.7646484375,1813764.625,3778.67626953125
4741436,1,0,26,3,48,2,1,0,1,2,97,0,846345.5,846345.5,4114.1796875,781242,3797.7041015625,846345.5,4114.1796875
4741437,0,1,50,6,48,3,0,1,1,4,45,1,869453,869453,4226.5078125,781242,3797.7041015625,869453,4226.5078125
4741437,1,0,25,6,48,3,0,0,1,3,41,1,900000,900000,4375,900000,4375,900000,4375
4741438,1,0,35,6,48,2,0,1,1,5,53,1,1610294.33333333,1610294.375,7827.81982421875,1300000,6319.4443359375,1610294.375,7827.81982421875
4741438,0,1,40,7,48,2,0,1,1,4,11,0,2518333.33333333,2518333.5,12241.8994140625,2200000,10694.4443359375,2518333.5,12241.8994140625
4741439,1,0,30,7,48,2,0,1,1,5,8,0,1019908.66666667,1019908.6875,4957.8896484375,860000,4180.5556640625,1019908.6875,4957.8896484375
4741699,0,1,39,7,52,3,0,1,1,5,13,0,2503500,2163500,9708.0126953125,1900000,8866.6669921875,2163500,9708.0126953125
4742684,0,1,37,7,40,3,0,1,1,5,45,0,8518125.00000001,7850000,41470.340820312515,5000000,29166.666015625,7850000,41470.340820312515
4742684,1,0,42,7,40,3,0,1,1,5,13,0,4333333.33333333,4333333.5,25277.779296875,4000000,23333.333984375,4333333.5,25277.779296875
4742685,1,0,25,7,48,3,0,1,1,4,2,0,1488211,1488211,7234.35888671875,1400000,6805.5556640625,1488211,7234.35888671875
4742685,1,0,21,7,48,3,0,1,1,5,3,0,782000,782000,3801.38891601562,782000,3801.38891601562,782000,3801.38891601562
4742686,1,0,67,4,48,2,0,1,1,5,55,0,992743,992743,4825.833984375,781242,3797.7041015625,992743,4825.833984375
4742827,0,1,53,6,48,3,0,1,1,5,58,1,1188211,1188211,5776.02587890625,1100000,5347.22216796875,1188211,5776.02587890625
4744375,1,0,41,7,50,4,0,1,1,3,11,0,6542500,5362500,25025,4950000,23100,5362500,25025
4744377,0,1,31,7,40,3,1,1,3,1,54,0,1475000,750000,4375,750000,4375,750000,4375
4744379,0,1,53,5,16,3,1,0,3,1,54,0,250000,250000,3645.83325195312,250000,3645.83325195312,250000,3645.83325195312
4744379,0,1,31,7,48,3,0,1,1,5,44,0,1418211,1418211,6894.0810546875,1230000,5979.16650390625,1418211,6894.0810546875
4744379,1,0,25,7,48,3,0,1,1,5,33,0,3250000,3250000,15798.611328125,3000000,14583.3330078125,3250000,15798.611328125
4744380,1,0,53,7,48,3,0,1,1,4,2,0,1902004.75,1802004.75,8759.7451171875,781242,3797.7041015625,1802004.75,8759.7451171875
4744380,0,1,23,7,50,3,0,0,1,5,3,0,781242,781242,3645.7958984375,781242,3645.7958984375,781242,3645.7958984375
4744381,0,1,41,7,40,4,0,1,1,5,21,0,8518125.00000001,7892291.787500022,41470.340820312515,7000000,37333.33203125,7892291.787500022,41470.340820312515
4744381,1,0,36,7,48,4,0,1,1,5,16,0,5533333.33333333,5533333,26898.146484375,2800000,16333.3330078125,5533333,26898.146484375
4744382,0,1,26,7,48,3,0,1,1,5,39,0,888211,888211,4317.6923828125,800000,3888.88891601562,888211,4317.6923828125
4744383,0,1,31,6,48,3,0,1,1,3,55,1,992744.666666667,992744.6875,4825.84228515625,781242,3797.7041015625,992744.6875,4825.84228515625
4744383,1,0,35,3,35,3,1,0,3,1,54,0,100000,100000,666.666687011719,100000,666.666687011719,100000,666.666687011719
4744383,1,0,30,5,48,3,0,1,1,5,95,0,1809877.66666667,1809877.625,8798.0166015625,1200000,5833.33349609375,1809877.625,8798.0166015625
4744384,0,1,47,5,48,3,1,1,3,1,54,0,866666.666666667,866666.6875,4212.962890625,800000,3888.88891601562,866666.6875,4212.962890625
4744384,0,1,46,7,48,3,0,1,1,5,33,0,3250000,3250000,15798.611328125,3000000,14583.3330078125,3250000,15798.611328125
4744385,0,1,52,7,8,4,1,0,1,2,34,0,1000000,500000,14583.3330078125,500000,14583.3330078125,500000,14583.3330078125
4744385,0,1,21,7,60,4,0,1,1,5,38,0,1300000,1300000,5055.5556640625,1300000,5055.5556640625,1300000,5055.5556640625
4744386,1,0,26,6,48,2,0,1,1,5,84,1,1237500,1237500,6015.625,1070000,5201.388671875,1237500,6015.625
4744390,1,0,56,7,60,3,0,1,1,5,2,0,4075000,3575000,13902.77734375,3300000,12833.3330078125,3575000,13902.77734375
4744391,1,0,33,7,52,3,0,1,1,5,6,0,3435000,3435000,15413.4619140625,3000000,13461.5380859375,3435000,15413.4619140625
4744392,0,1,54,7,51,4,0,1,1,5,7,0,2933333,2700000,12352.94140625,2700000,15750,2700000,12352.94140625
4744392,0,1,50,1,48,4,1,1,3,1,54,0,1281242,781242,3797.7041015625,781242,3797.7041015625,781242,3797.7041015625
4744397,1,0,61,6,60,2,1,1,1,2,58,1,1579877.66666667,1279877.625,4977.3017578125,1100000,4277.77783203125,1279877.625,4977.3017578125
4744397,0,1,30,7,40,2,0,1,2,5,34,0,3115333.33333333,2715333.5,15839.4453125,2200000,12833.3330078125,2715333.5,15839.4453125
4744400,1,0,38,6,50,2,0,1,1,4,85,1,934556.5,934556.5,4361.263671875,781242,3645.7958984375,934556.5,4361.263671875
4744400,0,1,29,6,48,2,1,1,1,2,32,1,996556.5,996556.5,4844.3720703125,781242,3797.7041015625,996556.5,4844.3720703125
4744401,0,1,48,7,30,4,0,1,2,5,13,0,2961166.66666667,2161166.5,16809.072265625,1900000,14777.77734375,2161166.5,16809.072265625
4744401,1,0,50,7,30,4,0,1,2,5,13,0,2125000,2125000,16527.77734375,1900000,14777.77734375,2125000,16527.77734375
4744403,0,1,28,7,44,2,0,1,2,5,39,0,1587000,1587000,8415.9091796875,1400000,7424.2421875,1587000,8415.9091796875
4744404,1,0,48,6,60,5,1,1,1,2,58,1,1994575.33333333,994575.3125,3867.79296875,781242,3038.16333007812,994575.3125,3867.79296875
4744409,1,0,32,7,48,1,0,1,1,5,2,0,2708333.33333333,2708333.25,13165.5087890625,2500000,12152.77734375,2708333.25,13165.5087890625
4744410,0,1,61,7,30,3,0,1,2,5,13,0,8518125.00000001,7083333,41470.340820312515,3400000,26444.4453125,7083333,41470.340820312515
4744410,1,0,27,7,48,3,0,1,1,5,2,0,921119.666666667,921119.6875,4477.6650390625,781242,3797.7041015625,921119.6875,4477.6650390625
4744411,0,1,34,7,40,5,1,1,1,2,58,0,489500,489500,2855.41674804688,420000,2450,489500,2855.41674804688
4744411,1,0,36,4,112,5,1,1,1,2,55,0,1327833.33333333,1327833.375,2766.31958007812,1200000,2500,1327833.375,2766.31958007812
4744412,0,1,37,6,48,2,0,1,1,5,79,1,1388211,1388211,6748.248046875,1200000,5833.33349609375,1388211,6748.248046875
4744413,1,0,41,3,72,2,1,0,1,2,45,0,962666.666666667,866666.6875,2808.64208984375,800000,2592.59252929688,866666.6875,2808.64208984375
4744415,0,1,27,7,45,3,0,1,1,5,38,0,869453,869453,4508.27490234375,781242,4050.88452148438,869453,4508.27490234375
4744416,1,0,36,7,48,3,0,1,1,5,8,0,3180000,3180000,15458.3330078125,3000000,14583.3330078125,3180000,15458.3330078125
4744416,1,0,62,7,48,3,0,1,2,5,13,0,3020833.33333333,3020833.25,14684.6064453125,2500000,12152.77734375,3020833.25,14684.6064453125
4744419,1,0,59,6,48,3,0,1,1,5,73,1,4226666.66666667,3966666.75,19282.408203125,2800000,13611.111328125,3966666.75,19282.408203125
4744419,1,0,35,7,48,3,0,1,1,5,13,0,2281000,2281000,11088.1943359375,1750000,8506.9443359375,2281000,11088.1943359375
4744425,0,1,24,6,60,2,1,1,1,2,45,1,899453,899453,3497.87280273438,781242,3038.16333007812,899453,3497.87280273438
4744426,0,1,32,7,48,2,0,1,1,5,12,0,2166666.66666667,2166666.75,10532.408203125,2000000,9722.22265625,2166666.75,10532.408203125
4744426,1,0,34,7,65,2,0,1,1,4,3,0,1929877.66666667,1929877.625,6927.765625,1700000,6102.56396484375,1929877.625,6927.765625
4744428,0,1,47,5,48,2,0,1,1,4,94,0,979453,979453,4761.22998046875,781242,3797.7041015625,979453,4761.22998046875
4744429,0,1,62,7,50,3,0,1,1,4,50,0,3963033.33333333,3583333.25,16722.22265625,2200000,10266.6669921875,3583333.25,16722.22265625
4744431,0,1,55,6,48,3,0,1,1,5,45,1,1580711,1210711,5885.40087890625,1000000,4861.111328125,1210711,5885.40087890625
4744431,0,1,20,5,35,3,0,0,1,4,32,0,911449,781242,5208.27978515625,781242,5208.27978515625,781242,5208.27978515625
4744432,0,1,53,7,55,3,0,1,1,5,42,0,4799666.66666667,3799666.75,16119.7978515625,3500000,14848.484375,3799666.75,16119.7978515625
4744433,0,1,28,6,48,3,0,1,1,4,53,1,995244.666666667,995244.6875,4837.9951171875,781242,3797.7041015625,995244.6875,4837.9951171875
4744437,1,0,32,7,70,3,0,1,1,5,3,0,1800000,1800000,6000,1800000,6000,1800000,6000
4744440,0,1,48,6,36,3,0,1,1,5,39,1,1145333.33333333,1145333.375,7423.45703125,1000000,6481.4814453125,1145333.375,7423.45703125
4744441,1,0,46,7,40,3,0,1,1,5,2,0,3250000,3250000,18958.333984375,3000000,17500,3250000,18958.333984375
4744442,0,1,58,7,48,3,0,1,1,4,39,0,1750703,1063211,5168.38671875,900000,4375,1063211,5168.38671875
4744445,1,0,37,6,70,3,0,1,1,5,98,1,1706000,1706000,5686.66650390625,1500000,5000,1706000,5686.66650390625
4744446,0,1,44,4,78,1,1,1,1,2,58,0,1193333.33333333,1193333.375,3569.80078125,890000,2662.39306640625,1193333.375,3569.80078125
4744448,0,1,19,7,60,3,0,1,1,4,3,0,1019453,869453,3381.2060546875,781242,3038.16333007812,869453,3381.2060546875
4744449,1,0,36,4,48,1,0,0,1,3,39,0,869453,869453,4226.5078125,781242,3797.7041015625,869453,4226.5078125
4744449,0,1,31,6,48,1,0,1,1,5,38,1,984877.666666667,984877.6875,4787.60009765625,800000,3888.88891601562,984877.6875,4787.60009765625
4744450,1,0,45,7,40,3,0,1,2,5,2,0,7450000,6249999.5,36458.33203125,5000000,29166.666015625,6249999.5,36458.33203125
4744451,1,0,35,7,48,1,0,1,1,5,19,0,3025000,2850000,13854.1669921875,2700000,13125,2850000,13854.1669921875
4744451,0,1,34,7,42,1,0,1,1,5,7,0,2266666.66666667,2266666.75,12592.5927734375,2100000,11666.6669921875,2266666.75,12592.5927734375
4744453,1,0,56,7,40,5,0,1,1,4,21,0,8518125.00000001,7892291.787500022,41470.340820312515,7000000,37333.33203125,7892291.787500022,41470.340820312515
4744453,0,1,57,7,40,5,0,0,1,4,21,0,900000,900000,5250,900000,5250,900000,5250
4744453,1,0,26,7,40,5,0,1,1,4,12,0,2708333.33333333,2708333.25,15798.6103515625,2500000,14583.3330078125,2708333.25,15798.6103515625
4744455,0,1,49,7,42,3,0,1,1,5,59,0,2113333.33333333,2113333.25,11740.740234375,2000000,11111.111328125,2113333.25,11740.740234375
4744457,0,1,38,6,48,3,0,1,1,3,43,1,927786.333333333,927786.3125,4510.072265625,781242,3797.7041015625,927786.3125,4510.072265625
